word,meaning,sort,title,Chapter,phonetic
atmosphere,n. 大气层，大气圈；气氛,1,Chapter 1 自然地理,/ˈætməsfɪə(r)/
hydrosphere,n. 水圈；大气中的水汽,1,Chapter 1 自然地理,/ˈhaɪdrəʊsfɪə(r)/
lithosphere,n. 岩石圈,1,Chapter 1 自然地理,/ˈlɪθəsfɪə(r)/
oxygen,n. 氧气,1,Chapter 1 自然地理,/ˈɒksɪdʒən/
oxide,n. 氧化物,1,Chapter 1 自然地理,/ˈɒksaɪd/
carbon dioxide,n. 二氧化碳,1,Chapter 1 自然地理,/ˌkɑːbən daɪˈɒksaɪd/
hydrogen,n. 氢气,1,Chapter 1 自然地理,/ˈhaɪdrədʒən/
core,n.果核,1,Chapter 1 自然地理,/kɔː(r)/
crust,n. 地壳；外壳,1,Chapter 1 自然地理,/krʌst/
mantle,n. 地幔；斗篷，披风 v. 覆盖,1,Chapter 1 自然地理,/ˈmænt(ə)l/
longitude,n. 经度,1,Chapter 1 自然地理,/ˈlɒŋɡɪtjuːd/
latitude,n. 纬度,1,Chapter 1 自然地理,/ˈlætɪtjuːd/
horizon,n. 地平线；[~s] 眼界，见识,1,Chapter 1 自然地理,/həˈraɪz(ə)n/
altitude,n. 高度，海拔,1,Chapter 1 自然地理,/ˈæltɪtjuːd/
disaster,n. 灾难,1,Chapter 1 自然地理,/dɪˈzɑːstə(r)/
mishap,n. 小灾难,1,Chapter 1 自然地理,/ˈmɪshæp/
catastrophic,adj. 灾难性的,1,Chapter 1 自然地理,/ˌkætəˈstrɒfɪk/
calamity,n. 灾难，不幸的事,1,Chapter 1 自然地理,/kəˈlæməti/
endanger,v. 使遭受危险，危及,1,Chapter 1 自然地理,/ɪnˈdeɪndʒə(r)/
jeopardise,v. 危害，危及,1,Chapter 1 自然地理,/ˈdʒepədaɪz/
destructive,adj. 破坏性的，有害的,1,Chapter 1 自然地理,/dɪˈstrʌktɪv/
El Nino,n. 厄尔尼诺现象,1,Chapter 1 自然地理,/ˌel ˈniːnjəʊ/
greenhouse,n. 温室，暖房,1,Chapter 1 自然地理,/ˈɡriːnhaʊs/
phenomenon,n. 现象,1,Chapter 1 自然地理,/fəˈnɒmɪnən/
pebble,n. 鹅卵石,1,Chapter 1 自然地理,/ˈpeb(ə)l/
magnet,n. 磁铁，吸铁石,1,Chapter 1 自然地理,/ˈmæɡnət/
ore,n. 矿石；矿,1,Chapter 1 自然地理,/ɔː(r)/
mineral,n. 矿物，矿物质；矿产,1,Chapter 1 自然地理,/ˈmɪnərəl/
marble,n. 大理石；(玩具)弹球,1,Chapter 1 自然地理,/ˈmɑːb(ə)l/
quartz,n. 石英,1,Chapter 1 自然地理,/kwɔːts/
granite,n. 花岗岩,1,Chapter 1 自然地理,/ˈɡrænɪt/
gust,n. 一阵狂风；(感情的)迸发,1,Chapter 1 自然地理,/ɡʌst/
breeze,n. 微风，和风,1,Chapter 1 自然地理,/briːz/
monsoon,n. 季风；雨季,1,Chapter 1 自然地理,/ˌmɒnˈsuːn/
gale,n. 大风,1,Chapter 1 自然地理,/ɡeɪl/
hurricane,n. 飓风；暴风,1,Chapter 1 自然地理,/ˈhʌrɪkən/
tornado,n. 龙卷风,1,Chapter 1 自然地理,/tɔːˈneɪdəʊ/
typhoon,n. 台风,1,Chapter 1 自然地理,/taɪˈfuːn/
volcano,n. 火山,1,Chapter 1 自然地理,/vɒlˈkeɪnəʊ/
erupt,v. 爆发，喷发；(斑疹等)突然出现,1,Chapter 1 自然地理,/ɪˈrʌpt/
magma,n. 岩浆,1,Chapter 1 自然地理,/ˈmæɡmə/
thermodynamic,adj. 热力的；热力学的,1,Chapter 1 自然地理,/ˌθɜːməʊdaɪˈnæmɪk/
smog,n. 烟雾，雾霾,1,Chapter 1 自然地理,/smɒɡ/
fume,n. [~s](难闻且常为有害的)烟，气体 v. 冒烟；发怒,1,Chapter 1 自然地理,/fjuːm/
mist,n. 薄雾；水汽；使视线模糊的东西,1,Chapter 1 自然地理,/mɪst/
tsunami,n. 海啸,1,Chapter 1 自然地理,/tsuːˈnɑːmi/
drought,n. 干旱，旱灾,1,Chapter 1 自然地理,/draʊt/
flooding,n. 洪水泛滥,1,Chapter 1 自然地理,/ˈflʌdɪŋ/
torrent,n. 激流，洪流,1,Chapter 1 自然地理,/ˈtɒrənt/
earthquake,n. 地震,1,Chapter 1 自然地理,/ˈɜːθkweɪk/
seismic,adj. 地震的，地震引起的,1,Chapter 1 自然地理,/ˈsaɪzmɪk/
avalanche,n. 雪崩,1,Chapter 1 自然地理,/ˈævəlɑːnʃ/
terrain,n. 地形,1,Chapter 1 自然地理,/təˈreɪn/
landscape,n. 风景，地貌 v. 对……进行景观美化,1,Chapter 1 自然地理,/ˈlændskeɪp/
continent,n. 大陆；洲,1,Chapter 1 自然地理,/ˈkɒntɪnənt/
cave,n. 洞穴，山洞,1,Chapter 1 自然地理,/keɪv/
cliff,n. 悬崖，峭壁,1,Chapter 1 自然地理,/klɪf/
glacier,n. 冰河，冰川,1,Chapter 1 自然地理,/ˈɡlæsiə(r)/
swamp,n. 沼泽，湿地,1,Chapter 1 自然地理,/swɒmp/
delta,n. 三角洲,1,Chapter 1 自然地理,/ˈdeltə/
plain,n. 平原 adj. 简朴的；明白的,1,Chapter 1 自然地理,/pleɪn/
plateau,n. 高原,1,Chapter 1 自然地理,/ˈplætəʊ/
oasis,n. 绿洲；宜人之地,1,Chapter 1 自然地理,/əʊˈeɪsɪs/
globe,n. 球体；地球仪；[the ~] 地球,1,Chapter 1 自然地理,/ɡləʊb/
hemisphere,n. 半球,1,Chapter 1 自然地理,/ˈhemɪsfɪə(r)/
equator,n. 赤道,1,Chapter 1 自然地理,/ɪˈkweɪtə(r)/
arctic,adj. 极冷的；[A~] 北极的 n. [the A~] 北极地区，北极,1,Chapter 1 自然地理,/ˈɑːktɪk/
Antarctic,adj. 南极的 n. [the ~] 南极地区，南极洲,1,Chapter 1 自然地理,/ænˈtɑːktɪk/
pole,n.竿，杆,1,Chapter 1 自然地理,/pəʊl/
polar,adj. 极地的，近极地的；对立的,1,Chapter 1 自然地理,/ˈpəʊlə(r)/
axis,n. 轴，轴线,1,Chapter 1 自然地理,/ˈæksɪs/
deteriorate,v. 恶化，变坏,1,Chapter 1 自然地理,/dɪˈtɪəriəreɪt/
aggravate,v. 加重，加剧，使恶化,1,Chapter 1 自然地理,/ˈæɡrəveɪt/
degrade,v. 降解；降低……的身份；使恶化，使退化,1,Chapter 1 自然地理,/dɪˈɡreɪd/
upgrade,V. 使升级；提高，改善,1,Chapter 1 自然地理,/ˌʌpˈɡreɪd/
erode,v. 侵蚀，腐蚀,1,Chapter 1 自然地理,/ɪˈrəʊd/
Mediterranean,adj. 地中海的；地中海地区的 n. 地中海；地中海地区,1,Chapter 1 自然地理,/ˌmedɪtəˈreɪniən/
Atlantic,adj. 大西洋的 n. [the ~] 大西洋,1,Chapter 1 自然地理,/ətˈlæntɪk/
pacific,adj. 平静的，和平的；[P~] 太平洋的 n. [the P~] 太平洋,1,Chapter 1 自然地理,/pəˈsɪfɪk/
ocean,n. 海洋；(五大洋之一的)洋,1,Chapter 1 自然地理,/ˈəʊʃ(ə)n/
marine,adj. 海生的，海洋的；海事的 n. 水兵,1,Chapter 1 自然地理,/məˈriːn/
navigation,n. 航行；航海,1,Chapter 1 自然地理,/ˌnævɪˈɡeɪʃ(ə)n/
gulf,n. 海湾,1,Chapter 1 自然地理,/ɡʌlf/
beach,n. 海滩，河滩,1,Chapter 1 自然地理,/biːtʃ/
coast,n. 海岸，海滨,1,Chapter 1 自然地理,/kəʊst/
shore,n.(海、湖等大水域的)岸，滨,1,Chapter 1 自然地理,/ʃɔː(r)/
tide,n. 趋势，潮流；潮汐,1,Chapter 1 自然地理,/taɪd/
current,n. 潮流，趋势 adj. 当前的,1,Chapter 1 自然地理,/ˈkʌrənt/
brook,n. 小河，溪,1,Chapter 1 自然地理,/brʊk/
stream,n. 小河，溪；流 v. 流动，流出,1,Chapter 1 自然地理,/striːm/
source,n. 河的源头；根源,1,Chapter 1 自然地理,/sɔːs/
shallow,adj. 浅的；肤浅的，浅薄的,1,Chapter 1 自然地理,/ˈʃæləʊ/
superficial,adj.表面的，外表的；肤浅的,1,Chapter 1 自然地理,/ˌsuːpəˈfɪʃ(ə)l/
flat,n.【尤英】单元房，公寓,1,Chapter 1 自然地理,/flæt/
smooth,adj. 光滑的；平稳的；流畅的,1,Chapter 1 自然地理,/smuːð/
rough,adj. 粗糙的；粗略的,1,Chapter 1 自然地理,/rʌf/
sandy,adj. 铺满沙的；含沙的,1,Chapter 1 自然地理,/ˈsændi/
stony,adj. 石头的；多石的,1,Chapter 1 自然地理,/ˈstəʊni/
vertical,adj. 垂直的，直立的,1,Chapter 1 自然地理,/ˈvɜːtɪk(ə)l/
steep,adj. 陡峭的，陡直的,1,Chapter 1 自然地理,/stiːp/
parallel,n. 平行线；相似之物；相似之处 adj. 平行的 v. 与…… 相似；比得上,1,Chapter 1 自然地理,/ˈpærəlel/
narrow,adj. 狭窄的；有局限的 n. [~s] 海峡 v. 变窄,1,Chapter 1 自然地理,/ˈnærəʊ/
Oceania,n. 大洋洲,1,Chapter 1 自然地理,/ˌəʊsiˈɑːniə/
mainland,n. 大陆，本土,1,Chapter 1 自然地理,/ˈmeɪnlənd/
peninsula,n. 半岛,1,Chapter 1 自然地理,/pəˈnɪnsjələ/
climate,n. 气候；风气，思潮，环境,1,Chapter 1 自然地理,/ˈklaɪmət/
weather,n. 天气，气象,1,Chapter 1 自然地理,/ˈweðə(r)/
meteorology,n. 气象学,1,Chapter 1 自然地理,/ˌmiːtiəˈrɒlədʒi/
mild,adj. 温和的；不严重的,1,Chapter 1 自然地理,/maɪld/
heating,n. 供暖；暖气装置,1,Chapter 1 自然地理,/ˈhiːtɪŋ/
moderate,adj.适度的；温和的；中等的 v.(使)缓和,1,Chapter 1 自然地理,/ˈmɒdərət/
warm,adj. 温暖的 v(使)变暖,1,Chapter 1 自然地理,/wɔːm/
thermal,adj. 热量的,1,Chapter 1 自然地理,/ˈθɜːm(ə)l/
tropics,n. [the ~] 热带地区,1,Chapter 1 自然地理,/ˈtrɒpɪks/
arid,adj. 干燥的，干旱的；枯燥的,1,Chapter 1 自然地理,/ˈærɪd/
moist,adj. 潮湿的，湿润的,1,Chapter 1 自然地理,/mɔɪst/
damp,adj. 潮湿的，湿气重的,1,Chapter 1 自然地理,/dæmp/
humid,adj. 潮湿的，湿热的,1,Chapter 1 自然地理,/ˈhjuːmɪd/
snowy,adj. 下雪多的；被雪覆盖的,1,Chapter 1 自然地理,/ˈsnəʊi/
frost,n. 霜；霜冻；严寒,1,Chapter 1 自然地理,/frɒst/
hail,n. 雹，冰雹 v. 赞扬；招呼；下雹,1,Chapter 1 自然地理,/heɪl/
thaw,v. 解冻，融解，融化 n. 解冻时期,1,Chapter 1 自然地理,/θɔː/
chill,v.(使)变冷；使恐惧 n. 寒冷；害怕,1,Chapter 1 自然地理,/tʃɪl/
freeze,v. 结冰 n. 霜冻；严寒期,1,Chapter 1 自然地理,/friːz/
frigid,adj. 寒冷的,1,Chapter 1 自然地理,/ˈfrɪdʒɪd/
tremble,v.战栗，颤抖  n. 战栗，颤抖,1,Chapter 1 自然地理,/ˈtremb(ə)l/
shiver,v. 颤抖，哆嗦，发抖,1,Chapter 1 自然地理,/ˈʃɪvə(r)/
thunder,n. 雷；雷声 v. 打雷；轰隆隆地快速移动,1,Chapter 1 自然地理,/ˈθʌndə(r)/
lightning,n. 闪电 adj. 闪电般的，极快的,1,Chapter 1 自然地理,/ˈlaɪtnɪŋ/
stormy,adj. 有暴风雨的；争吵激烈的；(大海)波涛汹涌的,1,Chapter 1 自然地理,/ˈstɔːmi/
downpour,n. 倾盆大雨,1,Chapter 1 自然地理,/ˈdaʊnpɔː(r)/
rainfall,n. 降雨量,1,Chapter 1 自然地理,/ˈreɪnfɔːl/
sprinkle,v. 撒，洒；下小雨 n. 少量；小雨,1,Chapter 1 自然地理,/ˈsprɪŋk(ə)l/
rainbow,n. 虹，彩虹,1,Chapter 1 自然地理,/ˈreɪnbəʊ/
shower,n. 阵雨；(一)阵；淋浴,1,Chapter 1 自然地理,/ˈʃaʊə(r)/
Celsius,adj. 摄氏的 n. 摄氏温度,1,Chapter 1 自然地理,/ˈselsiəs/
temperature,n. 气温；体温；温度,1,Chapter 1 自然地理,/ˈtemprətʃə(r)/
forecast,n. 预测，预报 v. 预测，预言,1,Chapter 1 自然地理,/ˈfɔːkɑːst/
peak,n. 山峰；顶点 v. 达到最大值,1,Chapter 1 自然地理,/piːk/
mount,v. 渐渐增加；爬上，登上 n. [M~] 山,1,Chapter 1 自然地理,/maʊnt/
mountain,n. 山，山岳，高山,1,Chapter 1 自然地理,/ˈmaʊntən/
range,v.(在一定幅度内)变动,1,Chapter 1 自然地理,/reɪndʒ/
ridge,n. 山脊，山脉 v. 使隆起,1,Chapter 1 自然地理,/rɪdʒ/
slope,v. 倾斜；有坡度 n. 山坡；斜坡,1,Chapter 1 自然地理,/sləʊp/
valley,n. 山谷，溪谷,1,Chapter 1 自然地理,/ˈvæli/
hillside,n.(小山的)山腰，山坡,1,Chapter 1 自然地理,/ˈhɪlsaɪd/
overlook,v. 俯瞰，远眺；未注意到,1,Chapter 1 自然地理,/ˌəʊvəˈlʊk/
southern,adj. 南部的；南方的,1,Chapter 1 自然地理,/ˈsʌðən/
southeast,n. 东南方；东南部 adj. 东南方的；东南部的,1,Chapter 1 自然地理,/ˌsaʊθˈiːst/
southwest,n. 西南方；西南部 adj. 西南方的；西南部的,1,Chapter 1 自然地理,/ˌsaʊθˈwest/
northeast,n. 东北方；东北部 adj. 东北方的；东北部的,1,Chapter 1 自然地理,/ˌnɔːθˈiːst/
northwest,n. 西北方；西北部 adj. 西北方的；西北部的,1,Chapter 1 自然地理,/ˌnɔːθˈwest/
eastern,adj. 东部的；东方的,1,Chapter 1 自然地理,/ˈiːstən/
oriental,adj. 东方的(尤指中国和日本的),1,Chapter 1 自然地理,/ˌɔːriˈent(ə)l/
inevitable,adj. 不可避免的，必然的,1,Chapter 1 自然地理,/ɪnˈevɪtəb(ə)l/
irreversible,adj. 不可逆转的；不可挽回的,1,Chapter 1 自然地理,/ˌɪrɪˈvɜːsəb(ə)l/
irregularly,adv. 不规则地；不合常规地,1,Chapter 1 自然地理,/ɪˈreɡjələli/
inappropriate,adj. 不合适的,1,Chapter 1 自然地理,/ˌɪnəˈprəʊpriət/
abnormal,adj. 不正常的，反常的；变态的,1,Chapter 1 自然地理,/æbˈnɔːm(ə)l/
sediment,n. 沉淀物；沉积物,1,Chapter 1 自然地理,/ˈsedɪmənt/
silt,n. 淤泥，泥沙 v.(使)淤塞,1,Chapter 1 自然地理,/sɪlt/
muddy,adj. 泥泞的；浑浊的,1,Chapter 1 自然地理,/ˈmʌdi/
clay,n. 黏土，陶土,1,Chapter 1 自然地理,/kleɪ/
dirt,n. 污垢，灰尘；［尤美］泥土,1,Chapter 1 自然地理,/dɜːt/
rural,adj. 农村的，乡村的；田园的,1,Chapter 1 自然地理,/ˈrʊərəl/
suburb,n. 郊区，郊外，近郊,1,Chapter 1 自然地理,/ˈsʌbɜːb/
outskirts,n. 郊区，市郊,1,Chapter 1 自然地理,/ˈaʊtskɜːts/
remote,adj. 遥远的；偏僻的；疏远的,1,Chapter 1 自然地理,/rɪˈməʊt/
desolate,adj. 荒凉的,1,Chapter 1 自然地理,/ˈdesələt/
distant,adj. 疏远的；遥远的,1,Chapter 1 自然地理,/ˈdɪstənt/
adjacent,adj. 邻近的，毗连的,1,Chapter 1 自然地理,/əˈdʒeɪs(ə)nt/
toxic,adj. 有毒的,1,Chapter 1 自然地理,/ˈtɒksɪk/
pollution,n. 污染,1,Chapter 1 自然地理,/pəˈluːʃ(ə)n/
pollutant,n. 污染物质,1,Chapter 1 自然地理,/pəˈluːtənt/
contaminate,v. 弄脏，污染,1,Chapter 1 自然地理,/kənˈtæmɪneɪt/
geology,n. 地质学；地质状况,1,Chapter 1 自然地理,/dʒiˈɒlədʒi/
border,n. 边界；边界地区；镶边 v. 和……毗邻；形成……的边界,1,Chapter 1 自然地理,/ˈbɔːdə(r)/
margin,n. 边缘；页边空白；余地,1,Chapter 1 自然地理,/ˈmɑːdʒɪn/
fringe,n. 边缘；刘海儿 adj. 次要的；非主流的,1,Chapter 1 自然地理,/frɪndʒ/
plate,n.(地质学中的大陆)板块；盘,1,Chapter 1 自然地理,/pleɪt/
debris,n. 碎片，残骸,1,Chapter 1 自然地理,/ˈdebriː/
crack,v. 破裂；发出爆裂声 n. 裂缝；缝隙,1,Chapter 1 自然地理,/kræk/
gap,n. 缺口，裂缝；差距；空白,1,Chapter 1 自然地理,/ɡæp/
splendid,adj. 极好的；壮观的,1,Chapter 1 自然地理,/ˈsplendɪd/
grand,adj. 宏大的；豪华的，宏伟的；极好的,1,Chapter 1 自然地理,/ɡrænd/
magnificent,adj. 壮丽的，宏伟的；令人印象深刻的,1,Chapter 1 自然地理,/mæɡˈnɪfɪs(ə)nt/
super,adj. 超级的，极好的,1,Chapter 1 自然地理,/ˈsuːpə(r)/
interesting,adj. 有趣的；引人入胜的,1,Chapter 1 自然地理,/ˈɪntrəstɪŋ/
dramatic,adj. 戏剧的；引人注目的,1,Chapter 1 自然地理,/drəˈmætɪk/
wilderness,n. 荒野,1,Chapter 1 自然地理,/ˈwɪldənəs/
desert,n. 沙漠 v. 离弃，遗弃；擅离,1,Chapter 1 自然地理,/ˈdezət/
deforest,v. 毁掉……森林,1,Chapter 1 自然地理,/ˌdiːˈfɒrɪst/
barren,adj. 贫瘠的，荒芜的；不结果实的,1,Chapter 1 自然地理,/ˈbærən/
fertile,adj. 肥沃的，富饶的,1,Chapter 1 自然地理,/ˈfɜːtaɪl/
fertilise,v. 施肥于(= fertilize),1,Chapter 1 自然地理,/ˈfɜːtəlaɪz/
solar,adj. 太阳的，日光的,1,Chapter 1 自然地理,/ˈsəʊlə(r)/
lunar,adj. 月亮的，月球的,1,Chapter 1 自然地理,/ˈluːnə(r)/
calendar,n. 日历；历法,1,Chapter 1 自然地理,/ˈkælɪndə(r)/
sunrise,n. 日出,1,Chapter 1 自然地理,/ˈsʌnraɪz/
sunset,n. 日落,1,Chapter 1 自然地理,/ˈsʌnset/
eclipse,n. 日食；月食,1,Chapter 1 自然地理,/ɪˈklɪps/
dusk,n. 黄昏，傍晚,1,Chapter 1 自然地理,/dʌsk/
heaven,n. 天堂；极乐(之地)；[the ~s] 天空,1,Chapter 1 自然地理,/ˈhev(ə)n/
paradise,n. 天堂；乐园，福地,1,Chapter 1 自然地理,/ˈpærədaɪs/
sunshine,n. 阳光，日光,1,Chapter 1 自然地理,/ˈsʌnʃaɪn/
shade,n. 阴影部分；背阴处 v. 给……遮挡(光线),1,Chapter 1 自然地理,/ʃeɪd/
shadow,n. 影子，阴影,1,Chapter 1 自然地理,/ˈʃædəʊ/
vapour,n. 蒸气；水汽,1,Chapter 1 自然地理,/ˈveɪpə(r)/
evaporate,v.(使)蒸发；消失,1,Chapter 1 自然地理,/ɪˈvæpəreɪt/
circulate,v.(使)循环，(使)流通；(信息等)传播,1,Chapter 1 自然地理,/ˈsɜːkjəleɪt/
precipitate,v.(水汽等)凝结；沉淀,1,Chapter 1 自然地理,/prɪˈsɪpɪteɪt/
reservoir,n. 水库，蓄水池,1,Chapter 1 自然地理,/ˈrezəvwɑː(r)/
waterfall,n. 瀑布,1,Chapter 1 自然地理,/ˈwɔːtəfɔːl/
fountain,n. 喷泉；源泉,1,Chapter 1 自然地理,/ˈfaʊntən; ˈfaʊntɪn/
spring,n. 春天；泉水,1,Chapter 1 自然地理,/sprɪŋ/
dew,n. 露水,1,Chapter 1 自然地理,/djuː/
pour,v. 倾泻；倒；(雨)倾盆而下,1,Chapter 1 自然地理,/pɔː(r)/
drain,v. 排空；(使)流出 n. 耗竭,1,Chapter 1 自然地理,/dreɪn/
drip,v. 滴出(液体)；滴下,1,Chapter 1 自然地理,/drɪp/
drown,v.(使)淹死；浸泡,1,Chapter 1 自然地理,/draʊn/
blow,v. 吹；(风)吹；吹动 n. 用力的一击；打击，挫折,1,Chapter 1 自然地理,/bləʊ/
puff,v. 喷出；喘息 n.(吹出的)一股，一缕,1,Chapter 1 自然地理,/pʌf/
gush,v.涌出 n. 涌出,1,Chapter 1 自然地理,/ɡʌʃ/
dense,adj. 密集的；稠密的,1,Chapter 1 自然地理,/dens/
intensity,n. 强度；强烈,1,Chapter 1 自然地理,/ɪnˈtensəti/
intensive,adj. 加强的，集中的，密集的,1,Chapter 1 自然地理,/ɪnˈtensɪv/
emerge,v. 浮现，露出；摆脱出来；暴露,1,Chapter 1 自然地理,/ɪˈmɜːdʒ/
flash,v.(使)闪光；(使)闪现；(通过计算机、卫星等)快速发送 n. 闪光(灯)；闪现,1,Chapter 1 自然地理,/flæʃ/
float,v. 漂浮；飘浮,1,Chapter 1 自然地理,/fləʊt/
environment,n. 自然环境；环境，周围状况,1,Chapter 1 自然地理,/ɪnˈvaɪrənmənt/
surrounding,adj. 周围的，附近的,1,Chapter 1 自然地理,/səˈraʊndɪŋ/
condition,n. 条件；情况，状态,1,Chapter 1 自然地理,/kənˈdɪʃn/
situation,n. 情况，处境，形势,1,Chapter 1 自然地理,/ˌsɪtʃuˈeɪʃ(ə)n/
nature,n. 大自然；本性；性质,1,Chapter 1 自然地理,/ˈneɪtʃə(r)/
natural,adj. 自然的；天然的,1,Chapter 1 自然地理,/ˈnætʃ(ə)rəl/
artificial,adj. 人造的,1,Chapter 1 自然地理,/ˌɑːtɪˈfɪʃ(ə)l/
synthetic,adj. 人造的，合成的 n. [~s] 合成物,1,Chapter 1 自然地理,/sɪnˈθetɪk/
petrol,n. [ 英 ] 汽油,1,Chapter 1 自然地理,/ˈpetrəl/
gas,n. 气体；[ 美 ] 汽油,1,Chapter 1 自然地理,/ɡæs/
gasoline,n. [ 美 ] 汽油,1,Chapter 1 自然地理,/ˈɡæsəliːn/
petroleum,n. 石油,1,Chapter 1 自然地理,/pəˈtrəʊlɪəm/
photosynthesis,n. 光合作用,2,Chapter 2 植物研究,/ˌfəʊtəʊˈsɪnθəsɪs/
respire,v. 呼吸,2,Chapter 2 植物研究,/rɪˈspaɪə(r)/
dioxide,n. 二氧化物,2,Chapter 2 植物研究,/daɪˈɒksaɪd/
vegetation,n. 植物，草木,2,Chapter 2 植物研究,/ˌvedʒəˈteɪʃ(ə)n/
herb,n. 药草；香草,2,Chapter 2 植物研究,/hɜːb/
perennial,n. 多年生植物 adj. 长期的，持久的,2,Chapter 2 植物研究,/pəˈreniəl/
botany,n. 植物学,2,Chapter 2 植物研究,/ˈbɒtəni/
ecology,n. 生态学；生态,2,Chapter 2 植物研究,/iˈkɒlədʒi/
ecosystem,n. 生态系统,2,Chapter 2 植物研究,/ˈiːkəʊsɪstəm/
eco-friendly,adj. 对生态环境友好的，不妨害生态环境的,2,Chapter 2 植物研究,/ˌiːkəʊ ˈfrendli/
horticulture,n. 园艺学；园艺,2,Chapter 2 植物研究,/ˈhɔːtɪkʌltʃə(r)/
organism,n. 有机体，生物,2,Chapter 2 植物研究,/ˈɔːɡənɪzəm/
genetics,n. 遗传学,2,Chapter 2 植物研究,/dʒəˈnetɪks/
mutation,n. 突变，变异,2,Chapter 2 植物研究,/mjuːˈteɪʃn/
variation,n. 变种；变异,2,Chapter 2 植物研究,/ˌveəriˈeɪʃ(ə)n/
diversity,n. 多样性,2,Chapter 2 植物研究,/daɪˈvɜːsəti/
hybridisation,n. 杂交(= hybridization),2,Chapter 2 植物研究,/ˌhaɪbrɪdaɪˈzeɪʃən/
classify,v. 分类,2,Chapter 2 植物研究,/ˈklæsɪfaɪ/
reproduce,v. 繁殖,2,Chapter 2 植物研究,/ˌriːprəˈdjuːs/
evolve,v. 进化；(使)发展，(使)逐步形成,2,Chapter 2 植物研究,/ɪˈvɒlv/
fluctuate,v. 波动，起伏,2,Chapter 2 植物研究,/ˈflʌktʃueɪt/
reclaim,v. 开垦，开拓，利用,2,Chapter 2 植物研究,/rɪˈkleɪm/
cultivate,v. 耕作；培养,2,Chapter 2 植物研究,/ˈkʌltɪveɪt/
sow,v. 播种,2,Chapter 2 植物研究,/səʊ/
harvest,v. 收割 n. 收获；收成,2,Chapter 2 植物研究,/ˈhɑːvɪst/
pluck,v. 采，摘,2,Chapter 2 植物研究,/plʌk/
pick,v. 拾；摘,2,Chapter 2 植物研究,/pɪk/
yield,v. 出产；屈服，服从 n. 产量；投资收益,2,Chapter 2 植物研究,/jiːld/
rear,v. 培养，抚养；饲养 n. 后部,2,Chapter 2 植物研究,/rɪə(r)/
arable,adj. 适于耕种的,2,Chapter 2 植物研究,/ˈærəb(ə)l/
plough, n. 犁 v. 耕(地)(= plow),2,Chapter 2 植物研究,/plaʊ/
spade,n. 铲，锹,2,Chapter 2 植物研究,/speɪd/
rake,n. 耙子 v. 耙；搜索,2,Chapter 2 植物研究,/reɪk/
stack,n. 堆，垛 v. 堆积,2,Chapter 2 植物研究,/stæk/
heap,n.(大而杂乱的)堆,2,Chapter 2 植物研究,/hiːp/
bundle,n. 捆，包，束,2,Chapter 2 植物研究,/ˈbʌnd(ə)l/
bunch,n. 一束(花)，一串(钥匙),2,Chapter 2 植物研究,/bʌntʃ/
vase,n. 瓶，花瓶,2,Chapter 2 植物研究,/vɑːz/
sunlight,n. 阳光,2,Chapter 2 植物研究,/ˈsʌnlaɪt/
short-day,adj. 短日照的,2,Chapter 2 植物研究,
shade-tolerant,adj. 耐阴的,2,Chapter 2 植物研究,
fungus,n. 真菌,2,Chapter 2 植物研究,/ˈfʌŋɡəs/
mould,(= mold) n. 霉 菌 v. 发 霉,2,Chapter 2 植物研究,/məʊld/
pollen,n. 花粉 v. 给……授粉,2,Chapter 2 植物研究,/ˈpɒlən/
germinate,v.(使)发芽；开始生长,2,Chapter 2 植物研究,/ˈdʒɜːmɪneɪt/
seed,n. 种子，籽；萌芽,2,Chapter 2 植物研究,/siːd/
burgeon,n. 嫩枝，新芽 v. 急速增长；发芽，抽枝,2,Chapter 2 植物研究,/ˈbɜːdʒən/
bud,n. 芽，苞，蓓蕾,2,Chapter 2 植物研究,/bʌd/
flower,v. 开 花 n. 花 朵,2,Chapter 2 植物研究,/ˈflaʊə(r)/
blossom,v. 开 花 n. 花 朵,2,Chapter 2 植物研究,/ˈblɒsəm/
bloom,n. 花朵,2,Chapter 2 植物研究,/bluːm/
scent,n. 气味；香味 v. 使具有香味,2,Chapter 2 植物研究,/sent/
aromatic,adj. 芳香的,2,Chapter 2 植物研究,/ˌærəˈmætɪk/
ripen,v.(使)成熟,2,Chapter 2 植物研究,/ˈraɪpən/
fruit,n.水果，成果；v.结果实,2,Chapter 2 植物研究,/fruːt/
wither,v.(使)枯萎,2,Chapter 2 植物研究,/ˈwɪðə(r)/
decompose,v.(使)分解；(使)腐烂,2,Chapter 2 植物研究,/ˌdiːkəmˈpəʊz/
rot,v.(使)腐烂，(使)腐坏 n. 腐烂,2,Chapter 2 植物研究,/rɒt/
decay,v. 腐烂,2,Chapter 2 植物研究,/dɪˈkeɪ/
stale,adj. 不新鲜的；没有新意的，陈腐的,2,Chapter 2 植物研究,/steɪl/
rainforest,n. 雨林,2,Chapter 2 植物研究,/ˈreɪnfɒrɪst/
jungle,n.(热带)丛林，密林,2,Chapter 2 植物研究,/ˈdʒʌŋɡ(ə)l/
plantation,n. 种植园；栽植,2,Chapter 2 植物研究,/plɑːnˈteɪʃ(ə)n/
field,n. 领域,2,Chapter 2 植物研究,/fiːld/
terrace,n.大阳台，露天平台,2,Chapter 2 植物研究,/ˈterəs/
